Salary,Loyalty Card,CLV,Enrollment Year,Enrollment Month,Lifetime_Flights,Lifetime_Distance,Lifetime_Points_Accumulated,Lifetime_Points_Redeemed,Avg_Monthly_Flights,Avg_Monthly_Distance,sixmonth_avg_flights,sixmonth_avg_distance,Gender_Male,Marital Status_Married,Marital Status_Single,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Province_British Columbia,Province_Manitoba,Province_New Brunswick,Province_Newfoundland,Province_Nova Scotia,Province_Ontario,Province_Prince Edward Island,Province_Quebec,Province_Saskatchewan,Province_Yukon,Enrollment Type_Standard,Actual Churn,Churn Probability,Marketing Segment
74408.0,2,17497.52,2016,9,52,71554,71554.0,418,2.1666666666666665,2981.4166666666665,2.4166666666666665,3872.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
52820.0,2,4812.53,2014,10,42,57809,57809.0,1014,1.75,2408.7083333333335,2.0833333333333335,3023.6666666666665,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
88134.0,2,5503.44,2013,6,53,82371,82371.0,1381,2.2083333333333335,3432.125,1.9166666666666667,3140.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.0,Best Customers
74408.0,1,5227.77,2017,3,41,58165,58165.0,349,1.7083333333333333,2423.5416666666665,1.75,2553.4166666666665,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
79657.0,2,5633.74,2017,3,30,39584,39584.0,1350,1.25,1649.3333333333333,1.0,1266.1666666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.0,Only uses when discounts
73945.0,3,10595.81,2016,1,42,62315,62315.0,1753,1.75,2596.4583333333335,1.75,3024.0833333333335,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Best Customers
67115.0,2,15362.35,2013,6,29,35309,35309.0,428,1.2083333333333333,1471.2083333333333,1.0833333333333333,1382.8333333333333,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
61137.0,2,8575.96,2017,10,19,27811,27811.0,553,0.7916666666666666,1158.7916666666667,0.3333333333333333,434.75,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
100606.0,1,2635.15,2018,10,7,9527,9527.0,0,0.2916666666666667,396.9583333333333,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
72819.0,1,2827.56,2012,4,36,53477,53477.0,1305,1.5,2228.2083333333335,1.6666666666666667,2498.5,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
219564.0,1,4803.78,2017,3,16,14543,14543.0,0,0.6666666666666666,605.9583333333334,1.3333333333333333,1211.9166666666667,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.86,Lowest Value customers
94122.0,2,3409.68,2012,11,27,33385,33385.0,1977,1.125,1391.0416666666667,0.5,797.1666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
105231.0,2,4772.94,2017,1,10,13051,13051.0,0,0.4166666666666667,543.7916666666666,0.8333333333333334,1087.5833333333333,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0.92,Lowest Value customers
75327.0,1,3420.66,2014,2,48,65847,65847.0,1166,2.0,2743.625,1.5833333333333333,2319.1666666666665,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
73008.0,2,3530.01,2013,3,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
72887.5,3,5619.69,2014,2,28,43973,43973.0,559,1.1666666666666667,1832.2083333333333,1.25,2055.25,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.03,Only uses when discounts
77645.0,2,2787.5,2016,1,27,45348,45348.0,872,1.125,1889.5,0.9166666666666666,1549.6666666666667,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
64165.0,2,2874.07,2018,1,15,25839,25839.0,409,0.625,1076.625,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.13,Only uses when discounts
70384.0,2,8879.79,2018,5,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
210090.0,2,5096.67,2018,7,13,22590,22590.0,0,0.5416666666666666,941.25,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
80784.0,3,7680.75,2017,7,11,12835,12835.0,431,0.4583333333333333,534.7916666666666,0.75,833.5833333333334,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.95,Lowest Value customers
68237.0,1,2755.75,2017,9,19,26029,26029.0,0,0.7916666666666666,1084.5416666666667,0.08333333333333333,172.83333333333334,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.13,Only uses when discounts
49610.0,3,22093.62,2012,7,30,48683,48683.0,1074,1.25,2028.4583333333333,1.1666666666666667,2028.25,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
51583.0,2,5119.9,2017,5,18,17473,17473.0,0,0.75,728.0416666666666,0.9166666666666666,1031.8333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.58,Lowest Value customers
63184.0,2,9061.95,2015,12,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
127574.0,1,2227.07,2013,8,47,66184,66184.0,410,1.9583333333333333,2757.6666666666665,1.6666666666666667,2582.0,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
82570.0,1,2487.78,2014,12,41,65263,65263.0,1222,1.7083333333333333,2719.2916666666665,1.6666666666666667,2717.5833333333335,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
88055.0,1,2582.41,2016,5,33,43745,43745.0,514,1.375,1822.7083333333333,1.5,1606.5833333333333,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
85368.0,3,13083.49,2016,7,55,91985,91985.0,705,2.2916666666666665,3832.7083333333335,2.4166666666666665,4173.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
50611.0,1,19357.8,2012,12,43,68400,68400.0,1109,1.7916666666666667,2850.0,1.8333333333333333,2665.1666666666665,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.0,Best Customers
73455.0,3,40440.76,2014,5,28,41037,41037.0,821,1.1666666666666667,1709.875,1.6666666666666667,2413.25,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.12,Only uses when discounts
67445.0,2,5015.01,2014,12,51,72083,72083.0,1006,2.125,3003.4583333333335,2.5833333333333335,3984.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
74994.0,2,15118.9,2013,3,42,62940,62940.0,2081,1.75,2622.5,1.5,1870.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
52971.0,1,2791.88,2018,2,41,49777,74665.5,0,3.727272727272727,4525.181818181818,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.09,Best Customers
236612.0,3,8160.59,2018,10,1,1363,1363.0,552,0.041666666666666664,56.791666666666664,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02,Only uses when discounts
74917.0,2,5029.64,2016,12,38,68029,68029.0,2047,1.5833333333333333,2834.5416666666665,1.0833333333333333,1791.8333333333333,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04,Best Customers
82509.0,2,3319.62,2012,9,50,73906,73906.0,1685,2.0833333333333335,3079.4166666666665,2.0833333333333335,2856.3333333333335,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
71335.0,3,5357.19,2015,1,50,66187,66187.0,353,2.0833333333333335,2757.7916666666665,2.4166666666666665,2813.1666666666665,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
101933.0,1,8564.77,2013,11,33,49515,49515.0,0,1.375,2063.125,1.0833333333333333,1524.1666666666667,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
92259.0,2,3644.83,2018,2,86,119380,179070.0,603,7.818181818181818,10852.727272727272,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.03,Best Customers
84814.0,1,2616.61,2013,12,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
86057.0,1,10114.99,2018,8,6,7806,7806.0,0,0.25,325.25,0.0,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.02,Only uses when discounts
54227.0,2,4897.98,2013,12,18,24423,24423.0,0,0.75,1017.625,1.5,2035.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.85,Lowest Value customers
68546.0,1,2771.05,2016,7,43,65386,65386.0,439,1.7916666666666667,2724.4166666666665,2.0833333333333335,3237.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0,Best Customers
49458.0,2,4724.79,2013,1,40,44250,44250.0,0,1.6666666666666667,1843.75,1.5,1690.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.05,Best Customers
96153.0,1,2882.35,2014,11,56,81695,81695.0,1676,2.3333333333333335,3403.9583333333335,1.6666666666666667,2500.8333333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
75728.0,2,8323.53,2015,11,31,40766,40766.0,524,1.2916666666666667,1698.5833333333333,1.4166666666666667,1537.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
73544.0,2,3342.18,2015,10,10,19311,19311.0,598,0.4166666666666667,804.625,0.8333333333333334,1609.25,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.93,Lowest Value customers
73008.0,3,10442.45,2018,3,50,76691,115036.5,512,4.545454545454546,6971.909090909091,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.18,Best Customers
79192.0,1,18073.94,2013,6,49,73427,73427.0,397,2.0416666666666665,3059.4583333333335,1.8333333333333333,3666.1666666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
76115.0,1,4983.46,2018,11,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
64756.0,3,6712.29,2018,4,28,41180,61770.0,862,2.5454545454545454,3743.6363636363635,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.03,Only uses when discounts
78470.0,3,5391.78,2013,10,44,77053,77053.0,2221,1.8333333333333333,3210.5416666666665,1.8333333333333333,3145.9166666666665,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Best Customers
84291.0,1,11955.4,2014,8,31,46444,46444.0,0,1.2916666666666667,1935.1666666666667,0.8333333333333334,1385.9166666666667,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.02,Only uses when discounts
84015.0,2,25807.06,2015,8,32,47942,47942.0,0,1.3333333333333333,1997.5833333333333,1.5,2514.4166666666665,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
58446.0,2,9985.37,2012,8,45,64240,64240.0,0,1.875,2676.6666666666665,1.3333333333333333,1668.4166666666667,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
59207.0,1,6899.71,2014,5,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
84550.0,1,23405.99,2017,4,31,54695,54695.0,1095,1.2916666666666667,2278.9583333333335,1.0833333333333333,1573.3333333333333,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
73995.0,1,2114.74,2013,6,43,65921,65921.0,978,1.7916666666666667,2746.7083333333335,1.75,2973.6666666666665,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Best Customers
122820.0,2,7998.35,2012,6,35,55195,55195.0,572,1.4583333333333333,2299.7916666666665,1.6666666666666667,2450.25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0,0.01,Best Customers
97176.0,1,3241.59,2016,3,39,64701,64701.0,0,1.625,2695.875,1.5833333333333333,2564.3333333333335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
73068.0,2,2898.73,2016,2,48,69600,69600.0,1238,2.0,2900.0,1.5833333333333333,1884.9166666666667,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73265.5,3,17254.04,2012,11,39,56585,56585.0,0,1.625,2357.7083333333335,1.5833333333333333,1807.1666666666667,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
65935.0,1,8427.17,2017,12,19,30618,30618.0,476,0.7916666666666666,1275.75,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.14,Only uses when discounts
67821.0,1,3585.88,2017,2,27,35365,35365.0,974,1.125,1473.5416666666667,1.0,811.75,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
101599.0,3,8170.62,2017,11,9,15501,15501.0,1516,0.375,645.875,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.3,Only uses when discounts
73455.0,2,22062.55,2014,1,48,63091,63091.0,989,2.0,2628.7916666666665,1.6666666666666667,2283.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
85866.0,3,5124.22,2015,1,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1.0,Lowest Value customers
84015.0,3,25807.06,2013,12,43,53658,53658.0,531,1.7916666666666667,2235.75,1.5,1478.8333333333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.03,Best Customers
75238.0,1,5061.18,2015,11,49,73288,73288.0,2032,2.0416666666666665,3053.6666666666665,2.5,3851.9166666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
74965.0,2,8018.5,2015,2,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
99269.0,1,2506.2,2017,5,19,29425,29425.0,0,0.7916666666666666,1226.0416666666667,0.4166666666666667,631.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.15,Only uses when discounts
57398.0,1,10720.42,2016,10,16,14237,14237.0,846,0.6666666666666666,593.2083333333334,1.3333333333333333,1186.4166666666667,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0.83,Lowest Value customers
87262.0,2,4349.31,2014,12,41,67475,67475.0,366,1.7083333333333333,2811.4583333333335,2.3333333333333335,4239.916666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.03,Best Customers
61594.0,3,15272.8,2017,3,48,82622,82622.0,1087,2.0,3442.5833333333335,2.25,4321.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.0,Best Customers
96483.0,2,13094.61,2016,5,46,68133,68133.0,2101,1.9166666666666667,2838.875,2.0833333333333335,2982.5833333333335,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
85761.0,3,13110.55,2018,8,11,21966,21966.0,0,0.4583333333333333,915.25,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.03,Only uses when discounts
50134.0,2,5470.18,2015,5,22,42151,42151.0,389,0.9166666666666666,1756.2916666666667,1.8333333333333333,3512.5833333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.56,Lowest Value customers
73455.0,1,2337.36,2013,1,29,46730,46730.0,744,1.2083333333333333,1947.0833333333333,1.0833333333333333,1873.4166666666667,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.04,Only uses when discounts
83322.0,1,7462.93,2017,4,14,13999,13999.0,751,0.5833333333333334,583.2916666666666,1.1666666666666667,1166.5833333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.94,Lowest Value customers
73265.5,3,8028.48,2018,4,46,85480,128220.0,313,4.181818181818182,7770.909090909091,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.21,Best Customers
57526.0,1,5552.33,2018,11,5,9405,9405.0,0,0.20833333333333334,391.875,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
73447.0,1,2676.95,2017,8,21,36857,36857.0,0,0.875,1535.7083333333333,0.3333333333333333,609.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
73544.0,3,8681.05,2015,4,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
58119.0,1,15394.87,2017,2,26,35288,35288.0,1435,1.0833333333333333,1470.3333333333333,0.75,1095.9166666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Only uses when discounts
73317.0,2,7194.23,2013,3,48,70612,70612.0,1032,2.0,2942.1666666666665,1.8333333333333333,2317.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
74964.0,1,4362.93,2018,2,74,125210,187815.0,0,6.7272727272727275,11382.727272727272,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.02,Best Customers
96361.0,1,7258.63,2014,7,56,81424,81424.0,467,2.3333333333333335,3392.6666666666665,2.3333333333333335,3245.6666666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
87782.0,2,23594.68,2015,5,54,79617,79617.0,2335,2.25,3317.375,2.9166666666666665,4190.666666666667,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
56277.0,1,4908.21,2018,6,8,16443,16443.0,0,0.3333333333333333,685.125,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.04,Only uses when discounts
236612.0,3,8160.59,2013,8,53,74761,74761.0,801,2.2083333333333335,3115.0416666666665,2.1666666666666665,3470.8333333333335,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
63071.0,2,3848.48,2014,10,57,85388,85388.0,0,2.375,3557.8333333333335,2.5,3479.1666666666665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
57510.0,1,2574.02,2018,3,48,75304,112956.0,0,4.363636363636363,6845.818181818182,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.12,Best Customers
54784.0,3,45708.65,2012,8,22,37810,37810.0,914,0.9166666666666666,1575.4166666666667,1.1666666666666667,1828.6666666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.06,Only uses when discounts
47792.0,1,4892.44,2013,11,24,31126,31126.0,0,1.0,1296.9166666666667,1.9166666666666667,2440.75,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.49,Only uses when discounts
73008.0,2,3974.14,2017,10,19,29030,29030.0,533,0.7916666666666666,1209.5833333333333,0.16666666666666666,88.33333333333333,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
93679.0,2,7803.5,2017,12,27,40330,40330.0,0,1.125,1680.4166666666667,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Only uses when discounts
44903.0,1,5253.49,2013,11,44,58949,58949.0,849,1.8333333333333333,2456.2083333333335,1.9166666666666667,2336.5833333333335,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0.0,Best Customers
73455.0,1,1898.01,2015,5,41,67765,67765.0,862,1.7083333333333333,2823.5416666666665,1.6666666666666667,2441.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.15,Best Customers
83194.0,1,4462.45,2015,11,39,49132,49132.0,2261,1.625,2047.1666666666667,2.0,2392.9166666666665,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.05,Best Customers
72896.0,2,2753.78,2013,1,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
175792.0,1,4877.95,2017,5,39,61574,61574.0,0,1.625,2565.5833333333335,1.8333333333333333,3055.5833333333335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
56289.0,2,8260.64,2013,4,36,70594,70594.0,736,1.5,2941.4166666666665,1.75,3174.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
66845.0,1,4379.77,2014,12,37,67885,67885.0,0,1.5416666666666667,2828.5416666666665,1.4166666666666667,2867.9166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
73008.0,1,5345.99,2012,12,54,82444,82444.0,1150,2.25,3435.1666666666665,2.1666666666666665,2844.75,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
72907.0,3,5304.54,2016,12,41,55629,55629.0,3888,1.7083333333333333,2317.875,1.75,2289.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
48985.0,2,5437.91,2015,5,39,59089,59089.0,1837,1.625,2462.0416666666665,1.25,1797.9166666666667,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
48521.0,3,19160.99,2016,4,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
98892.0,1,33288.16,2018,5,6,7666,7666.0,459,0.25,319.4166666666667,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
73082.0,1,7583.96,2015,12,32,50225,50225.0,503,1.3333333333333333,2092.7083333333335,1.4166666666666667,1913.9166666666667,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
59410.0,2,9918.7,2017,8,19,34588,34588.0,0,0.7916666666666666,1441.1666666666667,0.8333333333333334,1554.9166666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.29,Only uses when discounts
76539.0,1,5427.17,2018,6,17,22821,22821.0,690,0.7083333333333334,950.875,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
72896.0,3,28824.06,2014,3,32,47974,47974.0,541,1.3333333333333333,1998.9166666666667,1.5833333333333333,2484.5833333333335,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.09,Only uses when discounts
198691.0,1,2395.57,2015,9,24,23682,23682.0,0,1.0,986.75,1.3333333333333333,1417.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.51,Lowest Value customers
90839.0,3,9618.31,2012,12,40,70126,70126.0,754,1.6666666666666667,2921.9166666666665,0.8333333333333334,1546.3333333333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
78087.0,2,8590.33,2013,10,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
86501.0,1,2727.68,2016,4,51,83531,83531.0,876,2.125,3480.4583333333335,1.6666666666666667,2747.25,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
57870.0,3,10208.93,2013,3,36,54604,54604.0,697,1.5,2275.1666666666665,1.75,2443.5,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.0,Best Customers
72742.0,2,5373.72,2013,3,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
51831.0,1,4865.37,2016,5,40,67603,67603.0,1346,1.6666666666666667,2816.7916666666665,1.75,2729.1666666666665,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.1,Best Customers
95584.0,2,5963.17,2016,11,33,48974,48974.0,974,1.375,2040.5833333333333,1.3333333333333333,1942.4166666666667,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Only uses when discounts
77046.0,2,5294.28,2018,8,3,3368,3368.0,0,0.125,140.33333333333334,0.0,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
97363.0,1,2530.71,2014,8,35,53958,53958.0,723,1.4583333333333333,2248.25,1.4166666666666667,2138.25,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
72887.5,1,13197.93,2015,2,37,49483,49483.0,1647,1.5416666666666667,2061.7916666666665,2.0833333333333335,2184.5833333333335,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
103495.0,1,3842.79,2016,4,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
67985.0,1,2570.24,2015,2,27,36521,36521.0,1242,1.125,1521.7083333333333,1.0833333333333333,1416.5833333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.05,Only uses when discounts
52379.0,3,5239.89,2012,11,27,40488,40488.0,0,1.125,1687.0,1.8333333333333333,2634.8333333333335,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.14,Only uses when discounts
142291.0,1,2736.35,2014,11,26,50244,50244.0,1360,1.0833333333333333,2093.5,1.5833333333333333,3159.75,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.14,Only uses when discounts
56370.0,1,10388.99,2013,11,33,59771,59771.0,994,1.375,2490.4583333333335,1.5833333333333333,3077.25,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
